Time,Date,East
02:59:41,08-04-2022,-0.08199999999487773
03:59:41,08-04-2022,-0.10199999999895226
04:59:41,08-04-2022,-0.09500000000116415
05:59:41,08-04-2022,-0.08299999999871943
06:59:41,08-04-2022,-0.07300000000395812
07:59:41,08-04-2022,-0.08199999999487773
08:59:41,08-04-2022,-0.07700000000477303
09:59:41,08-04-2022,-0.07600000000093132
10:59:41,08-04-2022,-0.07600000000093132
11:59:41,08-04-2022,-0.08500000000640284
12:59:41,08-04-2022,-0.07600000000093132
03:59:41,05-09-2022,-0.0629999999946449
04:59:41,05-09-2022,-0.059999999997671694
05:59:41,05-09-2022,-0.05499999999301508
06:59:41,05-09-2022,-0.059999999997671694
07:59:41,05-09-2022,-0.0610000000015134
08:59:41,05-09-2022,-0.05899999999382999
09:59:41,05-09-2022,-0.062000000005355105
10:59:41,05-09-2022,-0.0650000000023283
11:59:41,05-09-2022,-0.062000000005355105
12:59:41,05-09-2022,-0.07499999999708962
13:59:41,05-09-2022,-0.07200000000011642
14:59:41,05-09-2022,-0.06600000000617001
15:59:41,05-09-2022,-0.06600000000617001
16:59:41,05-09-2022,-0.0639999999984866
17:59:41,05-09-2022,-0.06900000000314321
18:59:41,05-09-2022,-0.0580000000045402
19:59:41,05-09-2022,-0.0629999999946449
20:59:41,05-09-2022,-0.0580000000045402
21:59:41,05-09-2022,-0.055999999996856786
22:59:41,05-09-2022,-0.05700000000069849
23:59:41,05-09-2022,-0.0650000000023283
00:59:41,06-09-2022,-0.059999999997671694
01:59:41,06-09-2022,-0.0650000000023283
02:59:41,06-09-2022,-0.062000000005355105
03:59:41,06-09-2022,-0.0639999999984866
18:59:41,19-04-2022,-0.07499999999708962
19:59:41,19-04-2022,-0.07799999999406282
20:59:41,19-04-2022,-0.07300000000395812
21:59:41,19-04-2022,-0.07600000000093132
22:59:41,19-04-2022,-0.07799999999406282
23:59:41,19-04-2022,-0.07300000000395812
00:59:41,20-04-2022,-0.07700000000477303
01:59:41,20-04-2022,-0.07700000000477303
02:59:41,20-04-2022,-0.07799999999406282
03:59:41,20-04-2022,-0.07600000000093132
04:59:41,20-04-2022,-0.07399999999324791
05:59:41,20-04-2022,-0.07099999999627471
06:59:41,20-04-2022,-0.06799999999930151
07:59:41,20-04-2022,-0.06900000000314321
08:59:41,20-04-2022,-0.07399999999324791
09:59:41,20-04-2022,-0.07300000000395812
10:59:41,20-04-2022,-0.08500000000640284
11:59:41,20-04-2022,-0.08000000000174623
12:59:41,20-04-2022,-0.07399999999324791
13:59:41,20-04-2022,-0.07399999999324791
14:59:41,20-04-2022,-0.07600000000093132
15:59:41,20-04-2022,-0.08000000000174623
16:59:41,20-04-2022,-0.07600000000093132
17:59:41,20-04-2022,-0.08000000000174623
18:59:41,20-04-2022,-0.07799999999406282
00:59:41,26-03-2022,-0.08199999999487773
01:59:41,26-03-2022,-0.07899999999790452
02:59:41,26-03-2022,-0.08100000000558794
03:59:41,26-03-2022,-0.08699999999953434
04:59:41,26-03-2022,-0.08100000000558794
05:59:41,26-03-2022,-0.07799999999406282
06:59:41,26-03-2022,-0.08100000000558794
07:59:41,26-03-2022,-0.07700000000477303
08:59:41,26-03-2022,-0.07600000000093132
09:59:41,26-03-2022,-0.07399999999324791
10:59:41,26-03-2022,-0.07600000000093132
11:59:41,26-03-2022,-0.08299999999871943
12:59:41,26-03-2022,-0.07799999999406282
13:59:41,26-03-2022,-0.08199999999487773
14:59:41,26-03-2022,-0.07899999999790452
15:59:41,26-03-2022,-0.07799999999406282
16:59:41,26-03-2022,-0.08000000000174623
17:59:41,26-03-2022,-0.08000000000174623
18:59:41,26-03-2022,-0.08299999999871943
19:59:41,26-03-2022,-0.07600000000093132
20:59:41,26-03-2022,-0.07499999999708962
21:59:41,26-03-2022,-0.08400000000256114
22:59:41,26-03-2022,-0.08299999999871943
23:59:41,26-03-2022,-0.08500000000640284
00:59:41,27-03-2022,-0.08500000000640284
15:59:41,28-04-2022,-0.06900000000314321
16:59:41,28-04-2022,-0.07000000000698492
17:59:41,28-04-2022,-0.0669999999954598
18:59:41,28-04-2022,-0.06600000000617001
19:59:41,28-04-2022,-0.07499999999708962
20:59:41,28-04-2022,-0.07399999999324791
21:59:41,28-04-2022,-0.07300000000395812
22:59:41,28-04-2022,-0.07600000000093132
23:59:41,28-04-2022,-0.06900000000314321
00:59:41,29-04-2022,-0.07200000000011642
01:59:41,29-04-2022,-0.07200000000011642
02:59:41,29-04-2022,-0.07399999999324791
03:59:41,29-04-2022,-0.07499999999708962
04:59:41,29-04-2022,-0.07799999999406282
05:59:41,29-04-2022,-0.07300000000395812
06:59:41,29-04-2022,-0.07200000000011642
07:59:41,29-04-2022,-0.08900000000721775
08:59:41,29-04-2022,-0.07799999999406282
09:59:41,29-04-2022,-0.08400000000256114
10:59:41,29-04-2022,-0.08599999999569263
11:59:41,29-04-2022,-0.07799999999406282
12:59:41,29-04-2022,-0.08400000000256114
13:59:41,29-04-2022,-0.07600000000093132
14:59:41,29-04-2022,-0.07700000000477303
15:59:41,29-04-2022,-0.07799999999406282
15:59:41,17-10-2022,-0.0629999999946449
16:59:41,17-10-2022,-0.0610000000015134
17:59:41,17-10-2022,-0.0650000000023283
18:59:41,17-10-2022,-0.0650000000023283
19:59:41,17-10-2022,-0.07200000000011642
20:59:41,17-10-2022,-0.06799999999930151
21:59:41,17-10-2022,-0.062000000005355105
22:59:41,17-10-2022,-0.0639999999984866
23:59:41,17-10-2022,-0.0629999999946449
00:59:41,18-10-2022,-0.0629999999946449
01:59:41,18-10-2022,-0.062000000005355105
02:59:41,18-10-2022,-0.0629999999946449
03:59:41,18-10-2022,-0.0580000000045402
04:59:41,18-10-2022,-0.05899999999382999
05:59:41,18-10-2022,-0.059999999997671694
06:59:41,18-10-2022,-0.0610000000015134
07:59:41,18-10-2022,-0.0580000000045402
08:59:41,18-10-2022,-0.05899999999382999
09:59:41,18-10-2022,-0.059999999997671694
10:59:41,18-10-2022,-0.05899999999382999
11:59:41,18-10-2022,-0.07899999999790452
12:59:41,18-10-2022,-0.0669999999954598
13:59:41,18-10-2022,-0.0629999999946449
14:59:41,18-10-2022,-0.0639999999984866
15:59:41,18-10-2022,-0.062000000005355105
00:59:41,26-04-2022,-0.07099999999627471
01:59:41,26-04-2022,-0.07700000000477303
02:59:41,26-04-2022,-0.07300000000395812
03:59:41,26-04-2022,-0.07099999999627471
04:59:41,26-04-2022,-0.07600000000093132
05:59:41,26-04-2022,-0.07399999999324791
06:59:41,26-04-2022,-0.07000000000698492
07:59:41,26-04-2022,-0.0629999999946449
08:59:41,26-04-2022,-0.06799999999930151
09:59:41,26-04-2022,-0.07600000000093132
10:59:41,26-04-2022,-0.07300000000395812
11:59:41,26-04-2022,-0.07799999999406282
12:59:41,26-04-2022,-0.08299999999871943
21:59:41,28-09-2022,-0.0580000000045402
22:59:41,28-09-2022,-0.0629999999946449
23:59:41,28-09-2022,-0.06600000000617001
00:59:41,29-09-2022,-0.0639999999984866
01:59:41,29-09-2022,-0.0639999999984866
02:59:41,29-09-2022,-0.0650000000023283
03:59:41,29-09-2022,-0.07200000000011642
04:59:41,29-09-2022,-0.0639999999984866
05:59:41,29-09-2022,-0.07000000000698492
06:59:41,29-09-2022,-0.06600000000617001
07:59:41,29-09-2022,-0.06799999999930151
08:59:41,29-09-2022,-0.0639999999984866
09:59:41,29-09-2022,-0.05100000000675209
10:59:41,29-09-2022,-0.0669999999954598
11:59:41,29-09-2022,-0.07499999999708962
12:59:41,29-09-2022,-0.0669999999954598
13:59:41,29-09-2022,-0.07600000000093132
14:59:41,29-09-2022,-0.07300000000395812
15:59:41,29-09-2022,-0.06600000000617001
16:59:41,29-09-2022,-0.055999999996856786
17:59:41,29-09-2022,-0.0580000000045402
18:59:41,29-09-2022,-0.06799999999930151
19:59:41,29-09-2022,-0.07600000000093132
20:59:41,29-09-2022,-0.0639999999984866
21:59:41,29-09-2022,-0.0629999999946449
09:59:41,23-10-2022,-0.0610000000015134
10:59:41,23-10-2022,-0.05400000000372529
11:59:41,23-10-2022,-0.0650000000023283
12:59:41,23-10-2022,-0.0639999999984866
13:59:41,23-10-2022,-0.07200000000011642
14:59:41,23-10-2022,-0.0639999999984866
15:59:41,23-10-2022,-0.05899999999382999
16:59:41,23-10-2022,-0.0639999999984866
17:59:41,23-10-2022,-0.0639999999984866
18:59:41,23-10-2022,-0.05000000000291038
19:59:41,23-10-2022,-0.0629999999946449
20:59:41,23-10-2022,-0.0580000000045402
21:59:41,23-10-2022,-0.062000000005355105
22:59:41,23-10-2022,-0.0610000000015134
23:59:41,23-10-2022,-0.059999999997671694
00:59:41,24-10-2022,-0.0610000000015134
01:59:41,24-10-2022,-0.059999999997671694
02:59:41,24-10-2022,-0.0650000000023283
03:59:41,24-10-2022,-0.0610000000015134
04:59:41,24-10-2022,-0.0610000000015134
05:59:41,24-10-2022,-0.05899999999382999
06:59:41,24-10-2022,-0.0650000000023283
07:59:41,24-10-2022,-0.0629999999946449
08:59:41,24-10-2022,-0.062000000005355105
09:59:41,24-10-2022,-0.0610000000015134
23:59:41,26-06-2022,-0.06799999999930151
00:59:41,27-06-2022,-0.07000000000698492
01:59:41,27-06-2022,-0.0639999999984866
02:59:41,27-06-2022,-0.06900000000314321
03:59:41,27-06-2022,-0.06600000000617001
04:59:41,27-06-2022,-0.06600000000617001
05:59:41,27-06-2022,-0.06799999999930151
06:59:41,27-06-2022,-0.0669999999954598
07:59:41,27-06-2022,-0.07000000000698492
08:59:41,27-06-2022,-0.07300000000395812
09:59:41,27-06-2022,-0.0650000000023283
10:59:41,27-06-2022,-0.0669999999954598
11:59:41,27-06-2022,-0.07200000000011642
12:59:41,27-06-2022,-0.07000000000698492
13:59:41,27-06-2022,-0.07000000000698492
14:59:41,27-06-2022,-0.07499999999708962
15:59:41,27-06-2022,-0.07000000000698492
16:59:41,27-06-2022,-0.06600000000617001
17:59:41,27-06-2022,-0.06600000000617001
18:59:41,27-06-2022,-0.07000000000698492
19:59:41,27-06-2022,-0.06900000000314321
20:59:41,27-06-2022,-0.08400000000256114
21:59:41,27-06-2022,-0.0629999999946449
22:59:41,27-06-2022,-0.07499999999708962
23:59:41,27-06-2022,-0.07200000000011642
13:59:41,21-05-2022,-0.06900000000314321
14:59:41,21-05-2022,-0.07600000000093132
15:59:41,21-05-2022,-0.07499999999708962
16:59:41,21-05-2022,-0.07300000000395812
17:59:41,21-05-2022,-0.07499999999708962
18:59:41,21-05-2022,-0.07399999999324791
19:59:41,21-05-2022,-0.0669999999954598
20:59:41,21-05-2022,-0.07200000000011642
21:59:41,21-05-2022,-0.07000000000698492
22:59:41,21-05-2022,-0.06600000000617001
23:59:41,21-05-2022,-0.07000000000698492
00:59:41,22-05-2022,-0.0669999999954598
01:59:41,22-05-2022,-0.0650000000023283
02:59:41,22-05-2022,-0.07300000000395812
03:59:41,22-05-2022,-0.06799999999930151
04:59:41,22-05-2022,-0.06900000000314321
05:59:41,22-05-2022,-0.07399999999324791
06:59:41,22-05-2022,-0.06600000000617001
07:59:41,22-05-2022,-0.08299999999871943
08:59:41,22-05-2022,-0.08000000000174623
09:59:41,22-05-2022,-0.07300000000395812
10:59:41,22-05-2022,-0.07399999999324791
11:59:41,22-05-2022,-0.06600000000617001
12:59:41,22-05-2022,-0.06600000000617001
13:59:41,22-05-2022,-0.0629999999946449
23:59:41,12-11-2022,-0.07300000000395812
00:59:41,13-11-2022,-0.05199999999604188
01:59:41,13-11-2022,-0.05000000000291038
02:59:41,13-11-2022,-0.0580000000045402
03:59:41,13-11-2022,-0.05499999999301508
04:59:41,13-11-2022,-0.05700000000069849
05:59:41,13-11-2022,-0.05499999999301508
06:59:41,13-11-2022,-0.05499999999301508
07:59:41,13-11-2022,-0.05700000000069849
08:59:41,13-11-2022,-0.05899999999382999
09:59:41,13-11-2022,-0.05400000000372529
10:59:41,13-11-2022,-0.055999999996856786
11:59:41,13-11-2022,-0.059999999997671694
12:59:41,13-11-2022,-0.0610000000015134
13:59:41,13-11-2022,-0.05400000000372529
14:59:41,13-11-2022,-0.05400000000372529
15:59:41,13-11-2022,-0.05700000000069849
16:59:41,13-11-2022,-0.05400000000372529
17:59:41,13-11-2022,-0.055999999996856786
18:59:41,13-11-2022,-0.0580000000045402
19:59:41,13-11-2022,-0.05499999999301508
20:59:41,13-11-2022,-0.05700000000069849
21:59:41,13-11-2022,-0.05400000000372529
22:59:41,13-11-2022,-0.05899999999382999
23:59:41,13-11-2022,-0.0610000000015134
00:59:41,20-12-2022,-0.05499999999301508
01:59:41,20-12-2022,-0.052999999999883585
02:59:41,20-12-2022,-0.05400000000372529
03:59:41,20-12-2022,-0.04899999999906868
04:59:41,20-12-2022,-0.04799999999522697
05:59:41,20-12-2022,-0.05100000000675209
06:59:41,20-12-2022,-0.052999999999883585
07:59:41,20-12-2022,-0.05000000000291038
08:59:41,20-12-2022,-0.0610000000015134
09:59:41,20-12-2022,-0.05700000000069849
10:59:41,20-12-2022,-0.05499999999301508
11:59:41,20-12-2022,-0.05899999999382999
12:59:41,20-12-2022,-0.05400000000372529
13:59:41,20-12-2022,-0.04899999999906868
14:59:41,20-12-2022,-0.0580000000045402
15:59:41,20-12-2022,-0.05100000000675209
16:59:41,20-12-2022,-0.052999999999883585
17:59:41,20-12-2022,-0.05000000000291038
18:59:41,20-12-2022,-0.05499999999301508
19:59:41,20-12-2022,-0.04899999999906868
20:59:41,20-12-2022,-0.05199999999604188
21:59:41,20-12-2022,-0.05000000000291038
22:59:41,20-12-2022,-0.052999999999883585
23:59:41,20-12-2022,-0.052999999999883585
00:59:41,21-12-2022,-0.05400000000372529
09:59:41,12-06-2022,-0.07499999999708962
10:59:41,12-06-2022,-0.07099999999627471
11:59:41,12-06-2022,-0.062000000005355105
12:59:41,12-06-2022,-0.062000000005355105
13:59:41,12-06-2022,-0.0669999999954598
14:59:41,12-06-2022,-0.07600000000093132
15:59:41,12-06-2022,-0.07499999999708962
16:59:41,12-06-2022,-0.08599999999569263
17:59:41,12-06-2022,-0.0669999999954598
18:59:41,12-06-2022,-0.08100000000558794
19:59:41,12-06-2022,-0.07399999999324791
20:59:41,12-06-2022,-0.08100000000558794
21:59:41,12-06-2022,-0.08100000000558794
22:59:41,12-06-2022,-0.06600000000617001
23:59:41,12-06-2022,-0.0650000000023283
00:59:41,13-06-2022,-0.06900000000314321
01:59:41,13-06-2022,-0.07700000000477303
02:59:41,13-06-2022,-0.07899999999790452
03:59:41,13-06-2022,-0.07899999999790452
04:59:41,13-06-2022,-0.08599999999569263
05:59:41,13-06-2022,-0.07200000000011642
06:59:41,13-06-2022,-0.062000000005355105
07:59:41,13-06-2022,-0.07499999999708962
08:59:41,13-06-2022,-0.0629999999946449
09:59:41,13-06-2022,-0.07399999999324791
00:59:41,28-06-2022,-0.06900000000314321
01:59:41,28-06-2022,-0.06600000000617001
02:59:41,28-06-2022,-0.07200000000011642
03:59:41,28-06-2022,-0.06600000000617001
04:59:41,28-06-2022,-0.062000000005355105
05:59:41,28-06-2022,-0.06600000000617001
06:59:41,28-06-2022,-0.06799999999930151
07:59:41,28-06-2022,-0.06799999999930151
08:59:41,28-06-2022,-0.07099999999627471
09:59:41,28-06-2022,-0.06799999999930151
10:59:41,28-06-2022,-0.07099999999627471
11:59:41,28-06-2022,-0.07799999999406282
12:59:41,28-06-2022,-0.06799999999930151
13:59:41,28-06-2022,-0.0669999999954598
14:59:41,28-06-2022,-0.07000000000698492
15:59:41,28-06-2022,-0.07000000000698492
16:59:41,28-06-2022,-0.0629999999946449
17:59:41,28-06-2022,-0.0629999999946449
18:59:41,28-06-2022,-0.07000000000698492
19:59:41,28-06-2022,-0.07300000000395812
20:59:41,28-06-2022,-0.06900000000314321
21:59:41,28-06-2022,-0.0669999999954598
22:59:41,28-06-2022,-0.06900000000314321
23:59:41,28-06-2022,-0.07499999999708962
00:59:41,29-06-2022,-0.07099999999627471
00:59:41,13-08-2022,-0.07000000000698492
01:59:41,13-08-2022,-0.0669999999954598
02:59:41,13-08-2022,-0.06600000000617001
03:59:41,13-08-2022,-0.06600000000617001
04:59:41,13-08-2022,-0.06600000000617001
05:59:41,13-08-2022,-0.06799999999930151
08:59:41,28-12-2022,-0.04499999999825377
09:59:41,28-12-2022,-0.0580000000045402
10:59:41,28-12-2022,-0.0580000000045402
11:59:41,28-12-2022,-0.0580000000045402
12:59:41,28-12-2022,-0.0580000000045402
13:59:41,28-12-2022,-0.04799999999522697
14:59:41,28-12-2022,-0.05899999999382999
15:59:41,28-12-2022,-0.04899999999906868
16:59:41,28-12-2022,-0.052999999999883585
17:59:41,28-12-2022,-0.05199999999604188
18:59:41,28-12-2022,-0.04899999999906868
19:59:41,28-12-2022,-0.05000000000291038
20:59:41,28-12-2022,-0.05000000000291038
21:59:41,28-12-2022,-0.05000000000291038
22:59:41,28-12-2022,-0.05000000000291038
23:59:41,28-12-2022,-0.05199999999604188
00:59:41,29-12-2022,-0.04799999999522697
01:59:41,29-12-2022,-0.05000000000291038
02:59:41,29-12-2022,-0.04899999999906868
03:59:41,29-12-2022,-0.04899999999906868
04:59:41,29-12-2022,-0.04700000000593718
05:59:41,29-12-2022,-0.04899999999906868
06:59:41,29-12-2022,-0.04700000000593718
07:59:41,29-12-2022,-0.05700000000069849
08:59:41,29-12-2022,-0.04799999999522697
17:59:41,18-04-2022,-0.07700000000477303
18:59:41,18-04-2022,-0.07700000000477303
19:59:41,18-04-2022,-0.08000000000174623
20:59:41,18-04-2022,-0.08000000000174623
21:59:41,18-04-2022,-0.08100000000558794
22:59:41,18-04-2022,-0.08000000000174623
23:59:41,18-04-2022,-0.07899999999790452
00:59:41,19-04-2022,-0.07600000000093132
01:59:41,19-04-2022,-0.07499999999708962
02:59:41,19-04-2022,-0.07600000000093132
03:59:41,19-04-2022,-0.07499999999708962
04:59:41,19-04-2022,-0.07399999999324791
05:59:41,19-04-2022,-0.07300000000395812
06:59:41,19-04-2022,-0.07499999999708962
07:59:41,19-04-2022,-0.07200000000011642
08:59:41,19-04-2022,-0.07399999999324791
09:59:41,19-04-2022,-0.07300000000395812
10:59:41,19-04-2022,-0.07899999999790452
11:59:41,19-04-2022,-0.07399999999324791
12:59:41,19-04-2022,-0.07200000000011642
13:59:41,19-04-2022,-0.08199999999487773
14:59:41,19-04-2022,-0.08199999999487773
15:59:41,19-04-2022,-0.07700000000477303
16:59:41,19-04-2022,-0.07499999999708962
17:59:41,19-04-2022,-0.07399999999324791
07:59:41,27-10-2022,-0.0639999999984866
08:59:41,27-10-2022,-0.0639999999984866
09:59:41,27-10-2022,-0.0629999999946449
10:59:41,27-10-2022,-0.0610000000015134
11:59:41,27-10-2022,-0.0580000000045402
12:59:41,27-10-2022,-0.05499999999301508
13:59:41,27-10-2022,-0.059999999997671694
14:59:41,27-10-2022,-0.059999999997671694
15:59:41,27-10-2022,-0.0650000000023283
16:59:41,27-10-2022,-0.059999999997671694
17:59:41,27-10-2022,-0.05899999999382999
18:59:41,27-10-2022,-0.0610000000015134
19:59:41,27-10-2022,-0.0629999999946449
20:59:41,27-10-2022,-0.0610000000015134
21:59:41,27-10-2022,-0.059999999997671694
22:59:41,27-10-2022,-0.059999999997671694
23:59:41,27-10-2022,-0.0580000000045402
00:59:41,28-10-2022,-0.0629999999946449
01:59:41,28-10-2022,-0.062000000005355105
02:59:41,28-10-2022,-0.05899999999382999
03:59:41,28-10-2022,-0.0629999999946449
04:59:41,28-10-2022,-0.059999999997671694
05:59:41,28-10-2022,-0.059999999997671694
06:59:41,28-10-2022,-0.0629999999946449
07:59:41,28-10-2022,-0.055999999996856786
20:59:41,28-08-2022,-0.0610000000015134
21:59:41,28-08-2022,-0.062000000005355105
22:59:41,28-08-2022,-0.0639999999984866
23:59:41,28-08-2022,-0.05700000000069849
00:59:41,29-08-2022,-0.05899999999382999
01:59:41,29-08-2022,-0.06799999999930151
02:59:41,29-08-2022,-0.0650000000023283
03:59:41,29-08-2022,-0.05899999999382999
04:59:41,29-08-2022,-0.0610000000015134
05:59:41,29-08-2022,-0.06600000000617001
06:59:41,29-08-2022,-0.0610000000015134
07:59:41,29-08-2022,-0.0639999999984866
08:59:41,29-08-2022,-0.05700000000069849
09:59:41,29-08-2022,-0.0650000000023283
10:59:41,29-08-2022,-0.0639999999984866
11:59:41,29-08-2022,-0.06600000000617001
12:59:41,29-08-2022,-0.0669999999954598
13:59:41,29-08-2022,-0.06600000000617001
14:59:41,29-08-2022,-0.05899999999382999
15:59:41,29-08-2022,-0.0650000000023283
16:59:41,29-08-2022,-0.05700000000069849
17:59:41,29-08-2022,-0.06900000000314321
18:59:41,29-08-2022,-0.07899999999790452
19:59:41,29-08-2022,-0.0669999999954598
20:59:41,29-08-2022,-0.05700000000069849
17:59:41,18-03-2022,-0.08299999999871943
18:59:41,18-03-2022,-0.08100000000558794
19:59:41,18-03-2022,-0.08100000000558794
20:59:41,18-03-2022,-0.07799999999406282
21:59:41,18-03-2022,-0.07799999999406282
22:59:41,18-03-2022,-0.08100000000558794
23:59:41,18-03-2022,-0.08000000000174623
00:59:41,19-03-2022,-0.07799999999406282
01:59:41,19-03-2022,-0.08000000000174623
02:59:41,19-03-2022,-0.07700000000477303
03:59:41,19-03-2022,-0.07399999999324791
04:59:41,19-03-2022,-0.08000000000174623
05:59:41,19-03-2022,-0.07600000000093132
06:59:41,19-03-2022,-0.07700000000477303
07:59:41,19-03-2022,-0.08299999999871943
08:59:41,19-03-2022,-0.07799999999406282
09:59:41,19-03-2022,-0.08000000000174623
10:59:41,19-03-2022,-0.08900000000721775
11:59:41,19-03-2022,-0.08199999999487773
12:59:41,19-03-2022,-0.08000000000174623
13:59:41,19-03-2022,-0.08500000000640284
14:59:41,19-03-2022,-0.08299999999871943
15:59:41,19-03-2022,-0.08000000000174623
16:59:41,19-03-2022,-0.08500000000640284
17:59:41,19-03-2022,-0.08199999999487773
00:59:41,08-05-2022,-0.07399999999324791
01:59:41,08-05-2022,-0.07600000000093132
02:59:41,08-05-2022,-0.07300000000395812
03:59:41,08-05-2022,-0.07099999999627471
04:59:41,08-05-2022,-0.07099999999627471
05:59:41,08-05-2022,-0.07399999999324791
06:59:41,08-05-2022,-0.06900000000314321
07:59:41,08-05-2022,-0.0650000000023283
08:59:41,08-05-2022,-0.07099999999627471
09:59:41,08-05-2022,-0.07300000000395812
10:59:41,08-05-2022,-0.08299999999871943
11:59:41,08-05-2022,-0.08000000000174623
12:59:41,08-05-2022,-0.07300000000395812
13:59:41,08-05-2022,-0.07300000000395812
14:59:41,08-05-2022,-0.07000000000698492
15:59:41,08-05-2022,-0.07600000000093132
16:59:41,08-05-2022,-0.07399999999324791
17:59:41,08-05-2022,-0.07499999999708962
18:59:41,08-05-2022,-0.07200000000011642
19:59:41,08-05-2022,-0.07600000000093132
20:59:41,08-05-2022,-0.0629999999946449
21:59:41,08-05-2022,-0.07899999999790452
22:59:41,08-05-2022,-0.06900000000314321
23:59:41,08-05-2022,-0.07200000000011642
00:59:41,09-05-2022,-0.07600000000093132
06:59:41,01-04-2022,-0.07899999999790452
07:59:41,01-04-2022,-0.07200000000011642
08:59:41,01-04-2022,-0.08100000000558794
09:20:51,01-04-2022,-0.05400000000372529
10:59:41,01-04-2022,-0.046000000002095476
11:59:41,01-04-2022,-0.08299999999871943
12:59:41,01-04-2022,-0.08400000000256114
13:59:41,01-04-2022,-0.09100000000034925
14:59:41,01-04-2022,-0.08800000000337604
15:59:41,01-04-2022,-0.07899999999790452
16:59:41,01-04-2022,-0.08500000000640284
17:59:41,01-04-2022,-0.07700000000477303
18:59:41,01-04-2022,-0.07799999999406282
19:59:41,01-04-2022,-0.07700000000477303
20:59:41,01-04-2022,-0.08199999999487773
21:59:41,01-04-2022,-0.07399999999324791
22:59:41,01-04-2022,-0.07399999999324791
23:59:41,01-04-2022,-0.07499999999708962
00:59:41,02-04-2022,-0.07899999999790452
01:59:41,02-04-2022,-0.07300000000395812
02:59:41,02-04-2022,-0.0650000000023283
03:59:41,02-04-2022,-0.07700000000477303
04:59:41,02-04-2022,-0.07300000000395812
05:59:41,02-04-2022,-0.07499999999708962
06:59:41,02-04-2022,-0.07600000000093132
21:59:41,22-04-2022,-0.07099999999627471
22:59:41,22-04-2022,-0.07399999999324791
23:59:41,22-04-2022,-0.07200000000011642
00:59:41,23-04-2022,-0.0669999999954598
01:59:41,23-04-2022,-0.06900000000314321
02:59:41,23-04-2022,-0.07499999999708962
03:59:41,23-04-2022,-0.07000000000698492
04:59:41,23-04-2022,-0.07600000000093132
05:59:41,23-04-2022,-0.07499999999708962
06:59:41,23-04-2022,-0.07300000000395812
07:59:41,23-04-2022,-0.062000000005355105
08:59:41,23-04-2022,-0.07899999999790452
09:59:41,23-04-2022,-0.07099999999627471
10:59:41,23-04-2022,-0.07000000000698492
11:59:41,23-04-2022,-0.07300000000395812
12:59:41,23-04-2022,-0.07799999999406282
13:59:41,23-04-2022,-0.07499999999708962
14:59:41,23-04-2022,-0.07200000000011642
15:59:41,23-04-2022,-0.07700000000477303
16:59:41,23-04-2022,-0.07300000000395812
17:59:41,23-04-2022,-0.07099999999627471
18:59:41,23-04-2022,-0.07399999999324791
19:59:41,23-04-2022,-0.07499999999708962
20:59:41,23-04-2022,-0.07499999999708962
21:59:41,23-04-2022,-0.07399999999324791
12:59:41,15-06-2022,-0.07700000000477303
13:59:41,15-06-2022,-0.0650000000023283
14:59:41,15-06-2022,-0.07499999999708962
15:59:41,15-06-2022,-0.08000000000174623
16:59:41,15-06-2022,-0.07700000000477303
17:59:41,15-06-2022,-0.06900000000314321
18:59:41,15-06-2022,-0.07000000000698492
19:59:41,15-06-2022,-0.07099999999627471
20:59:41,15-06-2022,-0.0669999999954598
21:59:41,15-06-2022,-0.06600000000617001
22:59:41,15-06-2022,-0.07300000000395812
23:59:41,15-06-2022,-0.0629999999946449
00:59:41,16-06-2022,-0.07000000000698492
01:59:41,16-06-2022,-0.0650000000023283
02:59:41,16-06-2022,-0.05899999999382999
03:59:41,16-06-2022,-0.0669999999954598
04:59:41,16-06-2022,-0.06900000000314321
05:59:41,16-06-2022,-0.07300000000395812
06:59:41,16-06-2022,-0.06799999999930151
07:59:41,16-06-2022,-0.07499999999708962
08:59:41,16-06-2022,-0.07300000000395812
09:59:41,16-06-2022,-0.07000000000698492
10:59:41,16-06-2022,-0.06799999999930151
11:59:41,16-06-2022,-0.07300000000395812
12:59:41,16-06-2022,-0.06900000000314321
02:59:41,16-11-2022,-0.0639999999984866
03:59:41,16-11-2022,-0.0629999999946449
04:59:41,16-11-2022,-0.0610000000015134
05:59:41,16-11-2022,-0.0580000000045402
06:59:41,16-11-2022,-0.05700000000069849
07:59:41,16-11-2022,-0.05899999999382999
08:59:41,16-11-2022,-0.0580000000045402
09:59:41,16-11-2022,-0.04700000000593718
10:59:41,16-11-2022,-0.04899999999906868
11:59:41,16-11-2022,-0.0610000000015134
12:59:41,16-11-2022,-0.05400000000372529
13:59:41,16-11-2022,-0.0629999999946449
14:59:41,16-11-2022,-0.0629999999946449
15:59:41,16-11-2022,-0.055999999996856786
16:59:41,16-11-2022,-0.05899999999382999
17:59:41,16-11-2022,-0.055999999996856786
18:59:41,16-11-2022,-0.05499999999301508
19:59:41,16-11-2022,-0.05400000000372529
20:59:41,16-11-2022,-0.05899999999382999
21:59:41,16-11-2022,-0.05400000000372529
22:59:41,16-11-2022,-0.05199999999604188
23:59:41,16-11-2022,-0.052999999999883585
00:59:41,17-11-2022,-0.05400000000372529
01:59:41,17-11-2022,-0.055999999996856786
02:59:41,17-11-2022,-0.0580000000045402
21:59:41,22-03-2022,-0.08000000000174623
22:59:41,22-03-2022,-0.07600000000093132
23:59:41,22-03-2022,-0.07600000000093132
